cheese,isa,substance,0.5
cheese_topping,attr,on_top,0.5
cheese_topping,isa,cheese,0.5
cheese_topping,isa,food,0.5
chef,affect,diner,0.5
chef,affect,meat,0.6
chef,attr,artistic,0.7
chef,attr,delicate,0.8
chef,attr,kitchen,0.5
chef,attr,precise,0.8
chef,attr,stylish,0.8
chef,control,carving_knife,0.5
chef,control,ketchup,0.5
chef,create,cake,0.5
chef,create,dessert,0.5
chef,create,recipe,0.5
chef,create,wedding_cake,0.5
chef,isa,vocation,0.5
chef,part,white_apron,0.5
chef,perform,bakery,0.5
chef,perform,cookery,0.5
chef,perform,cooking_style,0.5
chef,perform,sauce_marination,0.5
cherry,attr,red,0.5
cherry,attr,round,0.5
cherry,attr,small,0.5
cherry,attr,succulent,0.5
cherry,isa,food,0.5
cherry,isa,fruit,0.5
cherry,part,cherry_pip,0.5
cherry,part,cherry_skin,0.5
cherry,substance,cherry_pulp,0.5
cherry_pip,attr,hard,0.5
cherry_pip,attr,round,0.5
cherry_pip,isa,pip,0.5
cherry_pip,isa,stone,0.5
cherry_pulp,attr,edible,0.5
cherry_pulp,attr,mushy,0.5
cherry_pulp,attr,soft,0.5
cherry_pulp,attr,sweet,0.5
cherry_pulp,isa,food,0.5
cherry_pulp,isa,fruit_pulp,0.5
cherry_pulp,isa,pulp,0.5
cherry_skin,attr,exterior,0.5
cherry_skin,attr,red,0.5
cherry_skin,attr,shiny,0.5
cherry_skin,isa,skin,0.5
chewbacca,attr,hairy,0.5
chewbacca,attr,inarticulate,0.5
chewbacca,attr,strong,0.5
chewbacca,attr,tall,0.5
chewbacca,isa,alien,0.5
chewbacca,isa,creature,0.5
chewbacca,isa,wookie,0.5
chewbacca,perform,flying,0.5
chicken,isa,food,0.5
chicken,isa,fowl,0.5
chicken_filling,attr,inside,0.5
chicken_filling,attr,mushy,0.5
chicken_filling,isa,chicken,0.5
chicken_filling,isa,food,0.5
chicken_filling,part,mayonnaise,0.5
chisel,attr,heavy,0.4
chisel,attr,sharp,0.6
chisel,isa,instrument,0.5
chlorine,affect,pollution,-0.8
chlorine,isa,substance,0.5
church,attr,ritual,0.5
church,attr,spiritual,0.5
church,isa,place,0.5
church,part,alter,0.5
circulatory_system,isa,system,0.5
circulatory_system,part,artery,0.5
circulatory_system,part,heart,0.5
citizen,isa,person,0.5
city,isa,collection,0.5
city,isa,structure,0.5
city,part,citizen,0.5
city,part,ediface,0.5
city,part,occupant,0.5
city,part,traffic_network,0.5
civil_engineering,isa,engineering,0.7
civil_servant,attr,bureaucratic,0.5
civil_servant,isa,element,0.5
civil_servant,isa,person,0.5
civil_servant,isa,servant,0.5
cleaver,attr,blood,0.8
cleaver,attr,clean,0.2
cleaver,attr,dangerous,0.7
cleaver,attr,heavy,0.6
cleaver,attr,sharp,0.3
cleaver,isa,instrument,0.5
coconut,attr,hairy,0.5
coconut,attr,hard,0.5
coconut,isa,fruit,0.5
coconut,isa,nut,0.5
coconut,part,coconut_milk,0.5
coconut_milk,isa,milk,0.5
coin,isa,element,0.5
coin,isa,item_of_trade,0.5
cold,attr,unpleasant,0.8
cold,isa,temperature,0.5
collander,attr,porous,0.95
collander,attr,water_tight,-0.95
collander,depend,water_tightness,-0.8
collander,isa,container,0.5
collander,part,container_seal,-0.8
comfort,attr,well_being,1
comfort,isa,state,0.5
command_centre,attr,central,0.5
command_centre,attr,important,0.5
command_centre,control,information_flow,0.5
command_centre,control,intelligence,0.5
command_centre,isa,agency,0.5
command_centre,isa,organization,0.5
command_line_interface,attr,difficult,0.5
command_line_interface,attr,terse,0.5
command_line_interface,depend,experience,0.5
command_line_interface,depend,perserverance,0.5
command_line_interface,isa,environment,0.5
